gene_id	Ex	In	Pro
SYT1	0.411820781696854	0.454954954954955	0.379310344827586
SYT11	0.349631811487482	0.218487394957983	0.394652833200319
SYT13	0.411764705882353	NA	NA
SYT14	0.458490566037736	0.355555555555556	0.675
SYT3	0.885714285714286	NA	NA
SYT4	0.608185172760819	0.488636363636364	0.704016913319239
SYT5	0.583333333333333	0.666666666666667	0.666666666666667
SYT6	0.140864714086471	0.261904761904762	0.305555555555556
SZRD1	0.685333333333333	0.8	0.717333333333333
TAB1	0.962264150943396	NA	0.705882352941177
TAB2	0.371621621621622	0	0.925
TACC1	NA	1	0
TACC2	0.628	0.323076923076923	0.741176470588235
TACC3	0.666666666666667	NA	0.757741347905282
TADA1	0.88963963963964	0.789473684210526	0.919540229885057
TADA2A	0.30421686746988	0.423076923076923	0.141891891891892
TADA3	0.911111111111111	0.833333333333333	0.791666666666667
TAF1	0.37719298245614	0.46875	0.592592592592593
TAF11	0.615541922290389	0.611111111111111	0.557377049180328
TAF13	0.352941176470588	1	0.75
TAF15	0.782649253731343	0.411764705882353	0.703629032258065
TAF1A	0.454545454545455	NA	0.707317073170732
TAF1B	0.418181818181818	NA	0.214285714285714
TAF1C	0.641975308641975	0	0.4
TAF1D	0.468062265163714	0.197530864197531	0.433333333333333
TAF2	0.814814814814815	0.5	0.892857142857143
TAF3	0.466240875912409	0.25	0.433673469387755
TAF5	0.727272727272727	0.880952380952381	0.333333333333333
TAF5L	0.2	NA	1
TAF9	0.899749373433584	0.961538461538462	0.876106194690265
TAF9B	0.848484848484849	1	0.878787878787879
TAFA2	0.107692307692308	0	NA
TAFA5	0.395973154362416	0.5	0.463157894736842
TALDO1	1	0.914285714285714	1
TANGO2	0.769230769230769	NA	1
TANGO6	0.416666666666667	0	0.631578947368421
TANK	0.798507462686567	0.883116883116883	0.710843373493976
TAOK1	0.407777193904362	0.482954545454545	0.402037617554859
TAOK2	0.6875	NA	0
TAOK3	0.331034482758621	0.231292517006803	0.389714285714286
TAP2	0.875	NA	0.0769230769230769
TAPBP	1	NA	0.333333333333333
TAPT1	0.607407407407407	0.466666666666667	0.814814814814815
TARBP1	0.761904761904762	NA	1
TARDBP	0.536897590361446	0.541666666666667	0.512784090909091
TARS1	0.544	0.533333333333333	0.574576271186441
TARS3	0.484375	1	0.657894736842105
TASOR	0.552	0.4	0.56
TASOR2	0.458937198067633	0.833333333333333	0.572463768115942
TASP1	0.596774193548387	NA	0.858974358974359
TATDN1	0.893229166666667	1	0.96969696969697
TATDN3	0.538961038961039	0.5	0.533333333333333
TAX1BP1	0.33876898481215	0.420253164556962	0.332
TAZ	0.730769230769231	1	0.974358974358974
TBC1D1	0.538888888888889	NA	0.373770491803279
TBC1D12	0.130841121495327	0	0.149253731343284
TBC1D14	0.742424242424243	0.285714285714286	0.803030303030303
TBC1D15	0.64484126984127	0.625	0.701030927835052
TBC1D16	0.493801652892562	0.35	0.444444444444444
TBC1D19	0.719512195121951	0.375	0.657894736842105
TBC1D20	0.423076923076923	1	0
TBC1D22A	0.337209302325581	0	0.453125
TBC1D23	0.758720930232558	0.75	0.95
TBC1D30	0.311594202898551	0	0.5
TBC1D31	0.642857142857143	0	0.5
TBC1D32	0.4	NA	0.5
TBC1D3E	0.608695652173913	1	0
TBC1D4	0.172413793103448	0	0
TBC1D5	0.462121212121212	0.5	0.425925925925926
TBC1D7	0.933734939759036	0.727272727272727	0.877551020408163
TBC1D7-LOC100130357	0.833333333333333	0.0833333333333333	NA
TBC1D9	0.608695652173913	0	0.538461538461539
TBC1D9B	0.705882352941177	1	0.555555555555556
TBCA	0.926829268292683	0.943396226415094	0.950757575757576
TBCCD1	0.5	1	0.590909090909091
TBCD	0.222222222222222	0	0.413793103448276
TBCE	0.973451327433628	0.166666666666667	1
TBCK	0.324561403508772	0.333333333333333	0.638888888888889
TBK1	0.708333333333333	NA	0.631578947368421
TBL1XR1	0.177710843373494	NA	0.236263736263736
TBL3	0.396396396396396	0.2	0.217948717948718
TBP	0.942068965517241	0.666666666666667	0.777011494252874
TBPL1	0.26840490797546	0.208333333333333	0.447619047619048
TBR1	0.94984126984127	1	0.966101694915254
TBRG1	0.277215189873418	0.2	0.2
TCAF1	0.333027101515848	0.334415584415584	0.471916971916972
TCAIM	0.392307692307692	0.2	0.366666666666667
TCEA1	0.780092592592593	0.472222222222222	0.819444444444444
TCEA2	0.880701754385965	1	0.951149425287356
TCEAL1	0.5	NA	0.6
TCEAL2	0.696989966555184	0.555555555555556	0.720879120879121
TCEAL3	0.832080200501253	1	0.87037037037037
TCEAL4	0.622757847533632	0.568548387096774	0.625
TCEAL5	0.785276073619632	0.833333333333333	0.561111111111111
TCEAL6	0.43452380952381	NA	0.46875
TCEAL7	0.811197916666667	1	0.717299578059072
TCEAL8	0.86875	0.953846153846154	0.851428571428571
TCEAL9	0.73	0.25	0.546875
TCEANC	0.1	NA	0.363636363636364
TCEANC2	0.458333333333333	NA	0
TCERG1	0.293355390129584	0.426426426426426	0.243915343915344
TCF12	0.501358695652174	0.575396825396825	0.608447488584475
TCF19	0	NA	0.358490566037736
TCF20	0.666666666666667	NA	1
TCF25	0.663404023926047	0.451612903225806	0.688442211055276
TCF3	0.330645161290323	0.568181818181818	0.51
TCF4	0.658404000869754	0.668582375478927	0.645210727969349
TCHP	0.481481481481481	NA	0.56
TCOF1	0.645161290322581	0.728571428571429	0.629411764705882
TCP1	0.654979674796748	0.623376623376623	0.631504922644163
TCP11L1	0.676470588235294	0.25	0.673913043478261
TCTA	0.591836734693878	1	0.928571428571429
TCTEX1D2	0.865461847389558	1	0.838582677165354
TCTN1	0.652173913043478	NA	0.891891891891892
TCTN2	0.583333333333333	1	1
TCTN3	0.610294117647059	0.5	0.655172413793103
TDG	0.400393184796854	0.46031746031746	0.424603174603175
TDP1	0.5	0.666666666666667	0.720930232558139
TDP2	0.866869300911854	0.825396825396825	0.895008605851979
TDRD3	0.657142857142857	0	0.403508771929825
TDRD7	0.791111111111111	0.333333333333333	0.444444444444444
TDRKH	0.380434782608696	0	0.59375
TDRP	0.48	0	0.37037037037037
TEAD1	0.1875	NA	0.7
TEAD2	0.956521739130435	NA	1
TECPR1	1	1	0.5
TEDC2	0.6	1	1
TENM2	0.545454545454545	NA	NA
TENM4	0.405714285714286	0.4	0.22
TENT2	0.607843137254902	0.666666666666667	0.708333333333333
TERF1	0.596153846153846	0.58974358974359	0.531135531135531
TERF2	0.446666666666667	0.333333333333333	0.474358974358974
TERF2IP	0.567251461988304	0.576628352490422	0.541746335245379
TES	0.579268292682927	0	NA
TET1	0.440460947503201	0.545454545454545	0.327272727272727
TET2	0.49611801242236	0.625	0.489583333333333
TEX10	0.654761904761905	0.904761904761905	0.777777777777778
TEX2	0.53968253968254	NA	0.611111111111111
TEX261	0.863636363636364	0.277777777777778	0.260869565217391
TEX30	0.866666666666667	0.75	0.973684210526316
TEX9	1	NA	0
TFAM	0.603940886699507	0.785714285714286	0.733082706766917
TFAP2C	0.555555555555556	NA	0.503529411764706
TFB1M	0.1875	0.5	0.333333333333333
TFCP2	0.388888888888889	NA	0.833333333333333
TFDP1	0.739808153477218	0.8	0.829059829059829
TFDP2	0.594951923076923	NA	0.576030927835052
TFE3	0	NA	0.5
TFG	0.978915662650602	0.974358974358974	0.993562231759657
TFPI	0	NA	0.183333333333333
TFRC	0.91304347826087	0.8	0.758620689655172
TGFBR1	0.53125	NA	0.75
TGIF1	0.666666666666667	0.4	0.735483870967742
TGIF2	0.966666666666667	NA	0.733333333333333
TGOLN2	0.0858585858585859	0.1875	0.142857142857143
TGS1	0.674202127659574	0.769230769230769	0.574766355140187
THADA	0.714285714285714	NA	0.25
THAP1	0.636363636363636	0.681818181818182	0.734042553191489
THAP10	0.692307692307692	1	0.57
THAP12	0.560975609756098	NA	0.833333333333333
THAP2	0.465693430656934	0.633333333333333	0.388461538461538
THAP3	0.527972027972028	0.590909090909091	0.425925925925926
THAP5	0.462279293739968	0.530612244897959	0.55877034358047
THAP6	0.466216216216216	0.5	0.526315789473684
THAP9	0.823529411764706	NA	1
THAP9-AS1	0.826470588235294	1	0.939759036144578
THBS1	0.636363636363636	NA	0
THG1L	0.326241134751773	NA	0.15
THNSL1	0.620967741935484	NA	0.545454545454545
THOC1	0.723076923076923	NA	0.77027027027027
THOC2	0.307065217391304	0.281065088757396	0.278311965811966
THOC5	0.383720930232558	NA	0.178571428571429
THOC7	0.945054945054945	1	0.950617283950617
THRA	0.957286432160804	0.914772727272727	0.994318181818182
THRAP3	0.279123619522622	0.216748768472906	0.23420523138833
THSD7A	0.178240740740741	0.05	0.213114754098361
THTPA	0.879032258064516	0.666666666666667	0.946236559139785
THUMPD1	0.503703703703704	NA	0.488888888888889
THUMPD2	0.544554455445545	NA	0.616279069767442
THUMPD3	0.351145038167939	0.304761904761905	0.42020202020202
THUMPD3-AS1	0.178861788617886	0.133333333333333	0.319727891156463
THY1	0.202247191011236	0.150943396226415	0.0892857142857143
TIA1	0.581149927219796	0.4	0.51969696969697
TIAL1	0.431972789115646	0.509803921568627	0.448275862068966
TIAM2	0.47141638225256	0.7	0.3125
TIFA	0.378787878787879	0.333333333333333	0.349593495934959
TIGAR	0.59375	NA	0.5
TIGD7	0.606060606060606	0.666666666666667	0.7
TIMELESS	0.666666666666667	NA	0.725490196078431
TIMM10	0.310077519379845	0.166666666666667	0.326086956521739
TIMM10B	0.484375	0.653846153846154	0.759036144578313
TIMM13	0.473076923076923	0.466666666666667	0.432314410480349
TIMM17A	0.887578616352201	0.732758620689655	0.882478632478632
TIMM21	0.525773195876289	0.5	0.611702127659574
TIMM22	0.375	NA	0
TIMM50	0.119298245614035	0.125	0.0546448087431694
TIMM8B	0.031390134529148	0.0625	0.0142857142857143
TIMM9	0.56969696969697	0.606060606060606	0.625730994152047
TIMMDC1	0.626288659793814	0.75	0.654676258992806
TIMP3	0	NA	0.0743589743589744
TINF2	0.91015625	1	1
TIPARP	0.333333333333333	0.5	0.439393939393939
TIPIN	0.481481481481481	NA	0.4
TIPRL	0.595808383233533	0.152777777777778	0.455882352941176
TJP1	0.75	NA	0.125
TK2	0.522727272727273	NA	0.5
TKT	0.9858934169279	1	0.975708502024291
TKTL1	NA	NA	0.971830985915493
TLCD3A	0	NA	1
TLCD5	0.474358974358974	0.5	0.551724137931034
TLE1	0.693548387096774	0.781818181818182	0.574834437086093
TLE3	0.6	0.444444444444444	0.19047619047619
TLE4	0.491525423728814	NA	0.424242424242424
TLE5	0.508196721311475	0.784615384615385	0.431034482758621
TLK1	0.32046783625731	0.234567901234568	0.276785714285714
TLK2	0.480503144654088	0.654545454545455	0.43495145631068
TLN1	0.132478632478632	0.192307692307692	0.515151515151515
TLN2	0.371794871794872	NA	0.45
TM2D1	0.945945945945946	0.764705882352941	1
TM2D2	0.285398230088496	0.333333333333333	0.112068965517241
TM2D3	0.516163793103448	0.5	0.493421052631579
TM4SF1	0	NA	1
TM9SF2	0.684331797235023	0.794117647058824	0.775423728813559
TM9SF3	0.264416315049226	0.166666666666667	0.261363636363636
TM9SF4	0.920454545454545	0.75	0.627450980392157
TMA16	0.3984375	NA	0.466666666666667
TMA7	0.684255319148936	0.7	0.691629955947137
TMBIM4	0.5125	0.35	0.445454545454545
TMBIM6	0.581295843520782	0.460526315789474	0.580400485436893
TMCC1	0.842105263157895	0.333333333333333	1
TMCO1	0.362821279139271	0.520408163265306	0.333917616126205
TMCO3	0.711111111111111	1	0.775423728813559
TMCO6	0.958333333333333	1	0.571428571428571
TMED10	0.252991452991453	0.153846153846154	0.229067930489731
TMED2	0.936363636363636	0.846153846153846	0.96969696969697
TMED4	0.386942675159236	0.352272727272727	0.426421404682274
TMED5	0.833898305084746	0.76	0.761643835616438
TMED7	0.742857142857143	1	0.433333333333333
TMED9	0.963470319634703	0.764705882352941	0.917808219178082
TMEFF1	0.945538818076477	1	0.955252918287938
TMEFF2	0.945652173913043	1	NA
TMEM101	0.690909090909091	0.333333333333333	0.647058823529412
TMEM106B	0.269076305220884	0.24	0.326984126984127
TMEM106C	0.892857142857143	0	0.734513274336283
TMEM107	0.4	NA	1
TMEM108	0.508333333333333	0.5	0.5
TMEM117	0.666666666666667	NA	NA
TMEM120B	0.36969696969697	0	0.606060606060606
TMEM123	0.458823529411765	0.642276422764228	0.607253886010363
TMEM126B	0.829545454545454	1	0.840909090909091
TMEM130	0.459459459459459	NA	NA
TMEM131	0.875	NA	0.1
TMEM131L	0.541343669250646	0.518867924528302	0.465201465201465
TMEM145	0.882562277580071	1	0.964285714285714
TMEM14A	0.920672268907563	0.980519480519481	0.955296404275996
TMEM14C	0.972677595628415	1	0.990196078431373
TMEM150C	0.325892857142857	0.211538461538462	0.301470588235294
TMEM151B	0.96551724137931	NA	NA
TMEM159	0.8	NA	1
TMEM161B	0.509803921568627	0.555555555555555	0.333333333333333
TMEM161B-AS1	0.943565400843882	0.973684210526316	0.864021164021164
TMEM163	0.45	NA	0.712121212121212
TMEM165	0.656765676567657	0	0.71875
TMEM167A	0.496031746031746	0.5	0.476833976833977
TMEM167B	0.806547619047619	0.71875	0.924731182795699
TMEM168	0.64367816091954	0.555555555555555	0.714285714285714
TMEM169	0.714285714285714	NA	1
TMEM17	0.714285714285714	0	0.3
TMEM170A	0.909090909090909	0	0.939393939393939
TMEM170B	0	NA	1
TMEM178A	0.907216494845361	1	1
TMEM18	0.289473684210526	0.555555555555555	0.348258706467662
TMEM181	0.564655172413793	0.75	0.8125
TMEM183A	0.451254826254826	0.350649350649351	0.432282003710575
TMEM184C	0.51685393258427	0	0.546031746031746
TMEM185A	0.901639344262295	1	1
TMEM189	0.176470588235294	NA	0.381578947368421
TMEM19	0.32258064516129	0.75	0.525
TMEM192	0.111111111111111	NA	0.105263157894737
TMEM196	0.55	NA	0.75
TMEM199	0.553225806451613	0.5	0.579365079365079
TMEM209	0.5625	0	0.767857142857143
TMEM230	0.991525423728814	1	0.908256880733945
TMEM231	0.722222222222222	NA	0
TMEM237	0.547854785478548	0.333333333333333	0.689655172413793
TMEM242	0.221176470588235	0.466666666666667	0.3546875
TMEM245	0.592592592592593	NA	0.357142857142857
TMEM248	0.578947368421053	1	0.564102564102564
TMEM25	0.754807692307692	0.4	0.565217391304348
TMEM260	0.616666666666667	NA	0.833333333333333
TMEM263	0.501449275362319	0.833333333333333	0.537037037037037
TMEM267	0.340909090909091	1	0.880952380952381
TMEM30A	0.76530612244898	0.90625	0.875
TMEM33	0.5	0.666666666666667	0.607843137254902
TMEM35A	0.93811394891945	1	1
TMEM38B	0.682539682539683	NA	0.372340425531915
TMEM39A	0.544025157232704	0.75	0.409090909090909
TMEM39B	0.333333333333333	NA	0.68
TMEM41A	0.578947368421053	NA	0.621212121212121
TMEM41B	0.712264150943396	0.75	0.744791666666667
TMEM43	0.618659420289855	0.5	0.490909090909091
TMEM47	0.75625	NA	0.573846153846154
TMEM50A	0.276785714285714	0.3125	0.294736842105263
TMEM50B	0.558673469387755	0.75	0.525862068965517
TMEM53	0.411764705882353	1	0
TMEM59	0.205960264900662	0.161290322580645	0.191256830601093
TMEM62	0.861111111111111	1	1
TMEM65	0.166666666666667	NA	0
TMEM68	0.755223880597015	0.784615384615385	0.768115942028985
TMEM69	0.783653846153846	1	0.810344827586207
TMEM70	0.590909090909091	0.738095238095238	0.617117117117117
TMEM74	0.38109756097561	NA	0.372727272727273
TMEM80	0.69811320754717	0	0.84375
TMEM87A	0.566942148760331	0.542857142857143	0.694736842105263
TMEM91	0.772058823529412	1	0.738636363636364
TMEM97	0.635220125786163	NA	0.696517412935323
TMEM98	0.974226804123711	0.851851851851852	0.966336633663366
TMEM9B	0.62809099901088	0.513888888888889	0.615186615186615
TMF1	0.446896551724138	0.45	0.518032786885246
TMLHE	0.588888888888889	0.25	0.716666666666667
TMOD1	0.695314787701318	0.9	0.675609756097561
TMOD2	0.204282407407407	0.130952380952381	0.297619047619048
TMOD3	0.336697247706422	0.114285714285714	0.536
TMPO	0.563418406805878	0.650462962962963	0.599597585513079
TMSB15A	0.98780487804878	0.986842105263158	0.994140625
TMSB15B	0.601724137931035	0.53030303030303	0.516423357664234
TMTC2	0	NA	1
TMTC3	0.510288065843621	0.25	0.556338028169014
TMTC4	0.269172932330827	0.64	0.166459627329193
TMUB2	0.61625	0.574074074074074	0.730555555555556
TMX1	0.4	0.4	0.652830188679245
TMX2	1	1	0.937799043062201
TMX3	0.635416666666667	0.75	0.75
TMX4	0.259523809523809	0.111111111111111	0.147887323943662
TNFAIP1	0.8	1	0.791666666666667
TNFAIP8	1	NA	0.3125
TNFAIP8L2-SCNM1	0.761658031088083	0.5	0.701388888888889
TNFRSF19	NA	1	0.355555555555556
TNFRSF21	0.864864864864865	1	NA
TNIK	0.336559139784946	0.305555555555556	0.3
TNIP2	0.74	1	0.724137931034483
TNKS	0.336080586080586	0.357142857142857	0.459183673469388
TNKS2	0.461785484906872	0.222222222222222	0.518518518518518
TNPO1	0.51338199513382	0.888888888888889	0.46031746031746
TNPO2	0.563636363636364	NA	0.588235294117647
TNPO3	0.419117647058824	0.766666666666667	0.48
TNRC6A	0.278453038674033	0.2	0.226470588235294
TNRC6B	0.384920634920635	0.5	0.166666666666667
TNS2	0.333333333333333	1	0
TOB1	0.532019704433498	0.5	0.5
TOB2	0.025	0	0.0297029702970297
TOGARAM1	0.6125	0.166666666666667	0.5
TOLLIP	0.823529411764706	1	0.95
TOM1L1	0.0714285714285714	NA	0.892857142857143
TOMM20	0.534509202453988	0.416666666666667	0.517543859649123
TOMM5	0.878086419753086	0.879310344827586	0.875502008032129
TOMM70	0.343233082706767	0.333333333333333	0.327639751552795
TOP1	0.494035087719298	0.56	0.485981308411215
TOP2A	0.594470046082949	NA	0.495915521020124
TOP2B	0.462138084632517	0.371428571428571	0.487796123474515
TOP3A	0.333333333333333	NA	0.375
TOPBP1	0.353058510638298	0	0.391725352112676
TOPORS	0.218792866941015	0.222222222222222	0.178486997635934
TOR1A	0.876106194690266	1	0.708333333333333
TOR1AIP1	0.723404255319149	NA	0.7125
TOR1AIP2	0.289855072463768	0.444444444444444	0.537878787878788
TOX	0.641025641025641	0.666666666666667	0.555555555555556
TOX2	0.428571428571429	0.785714285714286	0.428571428571429
TOX3	0.281927710843373	0.4	0.0540540540540541
TOX4	0.302631578947368	0.333333333333333	0.471544715447154
TP53BP1	0.454285714285714	0.261904761904762	0.411302982731554
TP53BP2	0.291666666666667	0.166666666666667	0.322097378277154
TP53I11	0.931666666666667	0.388888888888889	1
TP53I3	0.515151515151515	NA	0.954128440366973
TP53INP1	0.666666666666667	1	1
TP53RK	0.279569892473118	0	0.381944444444444
TP73-AS1	0.615384615384615	1	1
TPD52	0.586538461538462	NA	NA
TPGS2	0.0612648221343874	0	0.0589970501474926
TPI1	0.0281385281385281	0.0196078431372549	0.0269607843137255
TPM1	0.548941798941799	0.457516339869281	0.69029374201788
TPM2	0.08	0	0.433962264150943
TPM3	0.566852886405959	0.414814814814815	0.632203389830508
TPM4	0.637429111531191	0.615	0.671641791044776
TPP2	0.453061224489796	0.392857142857143	0.457142857142857
TPR	0.371161048689139	0.190909090909091	0.449886621315193
TPRKB	0.84608843537415	0.923076923076923	0.877659574468085
TPST1	0.876712328767123	0.95	0.904109589041096
TPST2	0.416666666666667	NA	0.357142857142857
TPT1	0.216657880864523	0.206521739130435	0.145161290322581
TPT1-AS1	0.716981132075472	0.727272727272727	0.666666666666667
TPTEP2-CSNK1E	0.804597701149425	NA	0.885714285714286
TPX2	0.354166666666667	NA	0.430555555555556
TRA2A	0.586402266288952	0.552380952380952	0.590579710144927
TRA2B	0.638040345821326	0.455913978494624	0.642660550458716
TRAF3	0.818181818181818	NA	0.5
TRAF3IP1	0.380434782608696	NA	0.391304347826087
TRAF3IP2-AS1	0.578947368421053	0.555555555555555	0.595238095238095
TRAF4	0.0597014925373134	0	0
TRAF6	0.608695652173913	0	0.407407407407407
TRAF7	0.219512195121951	1	0.305555555555556
TRAK1	0.761363636363636	0.444444444444444	0.558823529411765
TRAK2	0.486607142857143	0.625	0.75
TRAM1	0.75	0	0.830357142857143
TRAPPC11	0.587301587301587	NA	0.675324675324675
TRAPPC12	0.826771653543307	1	0.989247311827957
TRAPPC13	0.68298969072165	0.75	0.634615384615385
TRAPPC2	0.816037735849057	1	0.963235294117647
TRAPPC2B	0.365781710914454	0.380952380952381	0.414634146341463
TRAPPC2L	0.073394495412844	0.6875	0.0394736842105263
TRAPPC3	0.939516129032258	1	0.983606557377049
TRAPPC5	0.037037037037037	0.12	0
TRAPPC6B	0.762411347517731	0.75	0.759259259259259
TRAPPC8	0.3125	0	0
TRAPPC9	0.671428571428571	1	0.875
TRDMT1	0.353535353535354	0.666666666666667	NA
TRIB2	0.459631728045326	NA	0.508720930232558
TRIM13	0.181681681681682	0.0606060606060606	0.0859106529209622
TRIM16L	0.704545454545455	NA	1
TRIM2	0.590020576131687	0.742647058823529	0.565322580645161
TRIM21	0.666666666666667	NA	0
TRIM23	0.545454545454546	0.833333333333333	0.525641025641026
TRIM24	0.297961630695444	0.182539682539683	0.326910725754656
TRIM27	0.521523178807947	0.125	0.50761421319797
TRIM32	0.535714285714286	0.5	0.46
TRIM33	0.443148688046647	0.142857142857143	0.373271889400922
TRIM35	0.818181818181818	NA	1
TRIM36	0.502008032128514	0.166666666666667	0.357142857142857
TRIM37	0.365942028985507	0.422222222222222	0.404947916666667
TRIM39	0.466666666666667	1	0.705882352941177
TRIM4	0.142857142857143	1	0.703703703703704
TRIM44	0.347826086956522	0	0
TRIM45	0.2	1	0.826086956521739
TRIM46	0.622448979591837	0.916666666666667	0.891304347826087
TRIM52-AS1	0.483333333333333	0.571428571428571	0.416666666666667
TRIM58	0.388888888888889	0.5	0.40625
TRIM59	0.478632478632479	NA	0.526315789473684
TRIM59-IFT80	0	NA	0.307692307692308
TRIM73	0.333333333333333	0	0
TRIM9	0.579220779220779	0.5	0.674747474747475
TRIO	0.272727272727273	0.833333333333333	0.0740740740740741
TRIOBP	0.59	NA	0.73
TRIP10	0.833333333333333	NA	0.909090909090909
TRIP11	0.455528846153846	0.502262443438914	0.532544378698225
TRIP12	0.286585365853659	0.645833333333333	0.364583333333333
TRIP13	0.740740740740741	NA	0.878787878787879
TRIP4	0.953757225433526	0.840579710144928	0.933333333333333
TRIQK	0.630170316301703	0.424242424242424	0.7018779342723
TRIR	0.985507246376812	1	0.992518703241895
TRIT1	0.761904761904762	0.722222222222222	0.769230769230769
TRMO	0.318181818181818	1	0.357142857142857
TRMT10B	0	0	0.485294117647059
TRMT10C	0.683050847457627	0.8	0.721518987341772
TRMT11	0.659836065573771	0.5	0.575949367088608
TRMT13	0.518518518518518	0.416666666666667	0.650943396226415
TRMT1L	0.566666666666667	NA	0.181818181818182
TRMT2A	0.320754716981132	0	0.0833333333333333
TRMT2B	0.2	NA	0.3
TRMT44	0.578947368421053	1	1
TRMT5	0.647826086956522	0.5	0.544444444444445
TRMT6	0.5	NA	0.5
TRMT61B	0.861111111111111	1	0.918032786885246
TRMT9B	0.380952380952381	NA	0.435897435897436
TRMU	0.868480725623583	1	0.87037037037037
TRNAU1AP	1	0.5	0
TRNT1	0.52280701754386	0.4	0.47
TRO	0.964539007092199	1	0.961240310077519
TROAP	0	NA	0.67175572519084
TRPC4AP	0.971207087486157	1	0.981912144702842
TRPM4	0.714285714285714	NA	1
TRPM7	0.267543859649123	0	0.318181818181818
TRPT1	0.815789473684211	1	0.841269841269841
TRUB1	0.64957264957265	1	0.708333333333333
TSBP1-AS1	0.875	NA	1
TSC1	0.585365853658537	NA	0.666666666666667
TSC22D1	0.974772769430532	0.978260869565217	0.943164362519201
TSC22D2	0.958333333333333	0.875	0.897959183673469
TSEN15	0.72280701754386	0.654545454545455	0.742857142857143
TSEN2	0.686507936507936	0.743589743589744	0.658119658119658
TSEN54	0.91869918699187	NA	0.975903614457831
TSFM	0.151079136690647	0	0.112903225806452
TSG101	0.807757166947723	0.8875	0.801310043668122
TSKU	0.826923076923077	1	0.65
TSN	0.487691466083151	0.346875	0.370762711864407
TSNAX	0.789130434782609	0.5	0.617857142857143
TSNAXIP1	1	NA	0.666666666666667
TSPAN12	0	NA	0.826086956521739
TSPAN13	0.951776649746193	0.985294117647059	0.964788732394366
TSPAN14	0.557065217391304	0.5	0.565789473684211
TSPAN2	0.524122807017544	NA	1
TSPAN31	0.333333333333333	0.1	0.469387755102041
TSPAN5	0.765454545454545	0.625	0.75609756097561
TSPAN6	0.48689138576779	0.666666666666667	0.517647058823529
TSPAN7	0.878184713375796	0.857142857142857	0.874223602484472
TSPOAP1	0.0833333333333333	NA	0.25
TSPYL1	0.15	0	0
TSPYL2	0.816666666666667	0	0.318181818181818
TSR1	0.301577669902913	0.125	0.311170212765957
TSTD2	0.507936507936508	0.6	0.471153846153846
TTBK2	0.416666666666667	NA	0
TTC1	0.730200174064404	0.708333333333333	0.637731481481482
TTC13	0.698863636363636	1	0.6
TTC14	0.536353467561521	0.321428571428571	0.591575091575092
TTC17	0.652046783625731	0.888888888888889	0.645502645502645
TTC19	0.739825581395349	0.8	0.682692307692308
TTC21B	0.583333333333333	0.714285714285714	0.360544217687075
TTC23	0.5	NA	0.40625
TTC27	0.833333333333333	0.642857142857143	0.985074626865672
TTC28	0.378787878787879	NA	0.279411764705882
TTC28-AS1	0.243781094527363	0.133333333333333	0.53125
TTC3	0.503500981982751	0.547909407665505	0.515966386554622
TTC32	0.266666666666667	0.25	0.295454545454545
TTC33	0.782758620689655	0.8	0.74
TTC37	0.533811475409836	0.351851851851852	0.590909090909091
TTC39C	0.415322580645161	0.15	0.333333333333333
TTC9	0.141891891891892	0	0.378048780487805
TTC9C	0.78	1	0.379310344827586
TTF1	0.482712765957447	NA	0.635416666666667
TTI1	0.739130434782609	NA	1
TTK	NA	NA	0.663461538461538
TTLL1	0.123076923076923	1	0.254237288135593
TTLL11	0.611111111111111	NA	0.666666666666667
TTLL5	0.777777777777778	NA	1
TTLL7	0.487179487179487	0.339130434782609	0.452222222222222
TTN-AS1	0	NA	0.631578947368421
TTPAL	0.227272727272727	0	0.5
TUB	0.333333333333333	NA	0.888888888888889
TUBB2B	0.0861140724946695	0.106008583690987	0.120966220041517
TUBB6	0.733333333333333	NA	0.237179487179487
TUBE1	0.523809523809524	NA	0.696969696969697
TUBGCP2	0.790849673202614	0.888888888888889	0.766129032258065
TUBGCP3	0.6	1	0.742857142857143
TUBGCP4	0.448275862068966	NA	0.260869565217391
TUBGCP5	0.1171875	0.25	0.459459459459459
TUFM	0.0180851063829787	0.104166666666667	0.0552380952380952
TUG1	0.545454545454545	NA	0.75
TULP3	0.446428571428571	1	0.53448275862069
TULP4	0.391752577319588	0.6	0.330434782608696
TUSC2	0.907172995780591	1	0.694736842105263
TUSC3	0.511294261294261	0.452380952380952	0.461746784021666
TUT1	0.851851851851852	1	1
TUT4	0.472428884026258	0.5275	0.442567567567568
TUT7	0.521205357142857	0.261904761904762	0.664596273291925
TVP23A	0.521739130434783	NA	0
TVP23B	0.813868613138686	0.8	0.831818181818182
TVP23C	0.727272727272727	0.5	0
TVP23C-CDRT4	0.606481481481481	0.65	0.5625
TWF1	0.848591549295775	1	0.944767441860465
TWISTNB	0.479381443298969	0.409090909090909	0.277777777777778
TWNK	0.301369863013699	NA	0
TWSG1	0.37037037037037	NA	0.504504504504505
TXLNA	0.407407407407407	NA	1
TXLNG	0.460162601626016	0.2	0.575757575757576
TXN	0.484196663740123	0.487394957983193	0.496420047732697
TXN2	0.760204081632653	0.5	0.785714285714286
TXNDC12	0.859375	0.6	0.863013698630137
TXNDC15	0.600732600732601	0	0.321212121212121
TXNDC16	0.4443359375	0.833333333333333	0.439814814814815
TXNDC17	0.25	0	0.196078431372549
